,sentence,word_index,sentence_index,l1_label,l2_label
2446,Use both hands to sign '全' by turning the hands so that the palms are facing up and moving them in a circle.,649,2,43,2
2447,Use both hands to sign '套' by making a fist with one hand and wrapping the other hand around it.,649,3,47,1
2448,"Start with both hands open, palm facing downwards, and place them on the chest.",650,1,88,1
2449,"Lift both hands up, palms still facing downwards, and move them towards the person in front of you.",650,2,91,0
2450,"Rotate both hands so that the palms are facing upwards, and move them towards the person's shoulders.",650,3,43,2
2451,Gently pat the person's shoulders with both hands.,650,4,94,37
2452,"Start with both hands held in front of the chest, palms facing down and fingers slightly apart.",651,1,2,4
2453,"Move both hands outwards and downwards in a sweeping motion, as if arranging something in a line.",651,2,76,5
2454,"Bring both hands back to the starting position, with fingertips touching.",651,3,77,1
2455,"Repeat the sweeping motion outwards and downwards, emphasizing the action of arranging something.",651,4,62,5
2456,"Finish with both hands held out in front of the chest, palms facing up and fingers interlocked.",651,5,10,3
2457,"Start with both hands in a fist shape, palms facing down, and move them in an upward motion to represent setting something up.",652,1,39,6
2458,Use the index finger of your dominant hand to draw a circle in the air to represent the installation process.,652,2,80,1
2459,Bring both hands together in a clapping motion to signify completion.,652,3,64,2
2460,"Place your index finger in front of your lips vertically with the other fingers closed, indicating to be quiet.",653,1,60,3
2461,Lower your hand slowly to your side while keeping the same finger position.,653,2,6,1
2462,Tilt your head slightly downwards to emphasize the quietness.,653,3,7,4
2463,"Start with both hands in fists, palm facing down, close to the chest.",654,1,2,3
2464,"Open both hands and move them forward, palms facing up.",654,2,88,2
2465,"Bring both hands back together in front of the chest, palms facing down.",654,3,81,1
2466,Close both hands into fists again and bring them back to the chest.,654,4,36,1
2467,"With both hands in an open palm position, make a circular motion in front of your chest, starting from the center and moving outward.",655,1,85,1
2468,"Bring your hands together in front of your chest, palms facing each other, and then spread them outwards.",655,2,33,3
2469,"With your hands in a fist, bring them up to your shoulders and then extend them outwards.",655,3,29,2
2470,"Start with both hands in a closed fist, palms facing each other, and bring them together in front of you.",656,1,17,3
2471,Open both hands into flat palms and move them forward and slightly upward in a pushing motion.,656,2,42,6
2472,Bring both hands back to the starting position and repeat the pushing motion.,656,3,77,2
2473,Tilt your head slightly to the side while repeating the pushing motion with your hands.,656,4,27,6
2474,"Point index fingers of both hands towards each other, palms facing.",657,1,14,4
2475,"Move hands in a circle motion, symbolizing perfection.",657,2,39,10
2476,"Bring hands together in front of chest, fingers touching.",657,3,65,0
2477,"Tilt head to the side, with a slight smile.",657,4,7,11
2478,"Start with both hands in a W shape, palms facing down.",658,1,2,0
2479,"Bring both hands together, touching at the fingertips, and move them in a circular motion in front of the chest.",658,2,65,3
2480,"Separate both hands, extending the fingertips upwards.",658,3,97,4
2481,"Finally, bring both hands down towards the chest, forming a heart shape with the hands.",658,4,55,2
2482,Make a fist with your dominant hand.,659,1,40,2
2483,"Place your non-dominant hand flat, facing up, with your dominant fist above it.",659,2,84,3
2484,Move your dominant fist down to touch your non-dominant hand.,659,3,3,13
2485,Repeat the motion a few times.,659,4,19,3
2486,"Start with both hands in a fist position, palms facing down.",660,1,48,3
2487,Extend both index fingers and point them straight ahead.,660,2,14,3
2488,Bring both hands together in front of the chest and close them into fists again.,660,3,36,8
2489,Hold the fists in front of the chest with palms facing each other.,660,4,33,4
2490,Use your index finger to point forward,661,1,93,8
2491,Bring your hand to your chest,661,2,57,3
2492,"Move your hand in a circular motion, indicating a specific location",661,3,72,1
2493,Tilt your head slightly to the side,661,4,27,3
2494,"Use both hands to form the letter 'D' in sign language, with palms facing inwards.",662,1,78,2
2495,Move both hands downward in a smooth motion to represent settling or establishing.,662,2,37,1
2496,Bring both hands together in front of the chest to show the concept of 'settling down'.,662,3,10,2
2497,Continue to hold the hands together in front of the chest as a final gesture.,662,4,75,5
2498,Form a 'baby' sign by cradling imaginary baby in your arms,663,1,89,2
2499,Touch your index fingers together to represent a small size,663,2,83,6
2500,Bring both hands down in a soft and gentle manner,663,3,94,11
2501,Repeat the 'baby' sign with a smile on your face,663,4,62,0
2502,"Start with both hands in a flat open position, palms facing up.",664,1,56,2
2503,"Close both hands into fists, symbolizing the concept of ""precious"" or ""valuable"".",664,2,36,7
2504,"Bring the fists close to the heart, emphasizing the importance of the word.",664,3,94,10
2505,Nod your head slightly to show agreement or acknowledgment.,664,4,87,9
2506,"Start with both hands in a flat shape, palms facing down, and bring them together in front of your chest",665,1,56,3
2507,"Open your hands and move them outward, as if spreading the concept of 实践 outwards",665,2,69,6
2508,Repeat the movement of bringing your hands together and spreading them outward,665,3,62,4
2509,Nod your head slightly as you perform the hand movements,665,4,87,0
2510,"Start with both hands slightly curled, palms facing upwards, and bring them up towards your chest.",666,1,45,1
2511,"Open both hands and extend them outward, with palms facing downwards, as if offering something.",666,2,22,3
2512,Bring both hands back towards your chest with a gentle patting motion.,666,3,45,2
2513,Use your right hand to make a fist and tap your chest twice,667,1,74,1
2514,"Extend your right arm out to your side, as if offering something to someone",667,2,69,13
2515,Turn your head to the left slightly,667,3,7,15
2516,Nod your head once,667,4,87,2
2517,Use your dominant hand to make a fist with your thumb sticking out.,668,1,40,3
2518,"Bring your thumb to your chin and move it forward, symbolizing a customer approaching.",668,2,57,5
2519,Open your hand and spread out your fingers to represent the customer.,668,3,26,4
2520,"Use both hands to bring the customer towards you, showing interaction and engagement.",668,4,94,34
2521,Place the right hand flat against the chest.,669,1,71,2
2522,"Extend the left hand with the palm facing up, slightly bent at the wrist.",669,2,15,0
2523,Bring the left hand towards the body in a polite gesture.,669,3,75,2
2524,Lightly tap the chest with the fingertips of the left hand.,669,4,97,2
2525,Nod the head slightly in acknowledgment.,669,5,87,5
2526,"Begin with both hands open and palms facing up, in front of your chest.",670,1,88,2
2527,"Rotate your hands outward, keeping the palms facing up.",670,2,21,4
2528,"Move your hands outwards and upwards, as if spreading a message.",670,3,69,17
2529,Finish by flicking your fingers forward.,670,4,42,0
2530,"Start with hands together, palms facing up, then spread them apart while opening fingers.",671,1,51,2
2531,"Bring hands together and then apart, as if announcing something.",671,2,51,3
2532,"Bring hands to chest height with palms facing out, then flip them to facing in, signaling the announcement.",671,3,94,7
2533,Nod head slightly in confirmation.,671,4,87,5
2534,"Start with hands in a claw shape, fingers pointing inwards towards each other.",672,1,54,6
2535,Move hands downwards in a slashing motion.,672,2,39,4
2536,"Bring hands back up towards chest, with fingers curled in and palms facing upwards.",672,3,45,1
2537,"Rotate hands outward, showing an open palm gesture.",672,4,75,1
2538,"Both hands at chest level, palms facing inwards, pull back as if scared.",673,1,69,20
2539,Hands move up to cover mouth.,673,2,18,2
2540,Head shakes side to side in a scared gesture.,673,3,8,1
2541,Hands move away from mouth and shake with fingers trembling.,673,4,38,6
2542,Place the back of one hand against the cheek.,674,1,71,2
2543,Lower the hand down the face while blushing.,674,2,94,29
2544,"Bring both hands together at chest level, fingers intertwined, and shyly look down.",674,3,94,31
2545,"Extend both hands out in front of you, palms facing up, with fingers slightly apart.",675,1,24,3
2546,"Bring hands together in a clapping motion, as if clapping around an object.",675,2,64,2
2547,"Open hands and move them in a circular motion, indicating the shape of furniture.",675,3,72,8
2548,Tilt head slightly to the side as hands continue to move in a circular motion.,675,4,27,0
2549,Start with both hands in a relaxed open position in front of the body.,676,1,46,1
2550,"Use the dominant hand to make a smooth, easy motion from left to right in front of the body.",676,2,98,2
2551,"As you make the motion, slightly tilt your head to the side to emphasize the ease of the action.",676,3,7,5
2552,Finish the movement with both hands relaxed and open in front of the body.,676,4,46,1
