,sentence,word_index,sentence_index,l1_label,l2_label
2017,"Twist both hands at wrists and move them outwards, representing something falling apart or breaking",481,6,90,3
2018,"Drop both hands down and shake head, showing finality or irreparability.",481,7,87,20
2019,"Start with both hands open, palms facing down, and fingers slightly apart.",482,1,38,2
2020,"Move both hands in a circular motion in front of the chest, as if outlining a round shape.",482,2,93,1
2021,"Bring both hands together in front of the body, with the right hand slightly higher than the left hand.",482,3,81,1
2022,"Move the right hand down and to the right, while keeping the left hand in place.",482,4,81,6
2023,Start with both hands open and palms facing down.,483,1,38,3
2024,"Bring both hands together in front of your chest, almost touching.",483,2,44,2
2025,Rotate both hands so palms are facing up.,483,3,21,0
2026,"Move hands apart, keeping palms facing up.",483,4,65,3
2027,"Use one hand to make a 'K' handshape, palm facing up, and place it near your chest.",484,1,60,4
2028,"With the other hand, make a 'P' handshape and move it forward in a slight arch, as if adding something on top of the 'K' handshape.",484,2,37,1
2029,"Repeat the movement of adding the 'P' handshape on top of the 'K' handshape twice, emphasizing the idea of 'plus plus.'",484,3,92,2
2030,Keep both hands in place near your chest to represent the concept of 'kaum plus plus'.,484,4,92,1
2031,"Start with both hands open in front of the chest, palms facing downwards.",485,1,26,1
2032,"Move both hands downwards and to the sides, closing them into fists.",485,2,7,0
2033,Shake head from side to side while keeping fists clenched.,485,3,9,5
2034,Release fists and open hands with palms facing up towards the chest.,485,4,38,0
2035,Point index finger on left hand at side of neck.,486,1,64,0
2036,Bring hand down diagonally to opposite hip.,486,2,87,0
2037,Make a twisting motion with hand.,486,3,45,0
2038,Shake head slightly from side to side.,486,4,9,0
2039,"Extend your dominant hand in front of you, palm facing down, and move it forward in a straight line.",487,1,80,0
2040,"Using your non-dominant hand, mimic the motion of a wheel turning on the palm of your dominant hand.",487,2,14,6
2041,Bring your hands together and continue the motion of the wheel turning on the palm of your dominant hand.,487,3,87,10
2042,"Move your hands apart, indicating a longer distance, and continue the motion of the wheel turning on the palm of your dominant hand.",487,4,87,10
2043,"Start with hands open and facing each other, then close them together in a clapping motion.",488,1,55,0
2044,Open hands again and repeat the clapping motion.,488,2,55,2
2045,Alternate clapping with both hands a few times.,488,3,97,3
2046,Pointing index finger up with a straight arm.,489,1,20,3
2047,Move index finger in a circle in front of the body.,489,2,31,3
2048,Bring index finger back to pointing up.,489,3,20,5
2049,"Extend both hands in front of the body, palms facing down, and move them upwards in a smooth motion.",490,1,33,5
2050,"With the fingertips of both hands, tap the index fingers together twice.",490,2,15,0
2051,Bring both hands back down in a smooth motion to the starting position.,490,3,77,0
2052,Form a small 'K' with your dominant hand.,491,1,70,1
2053,Bring your dominant hand down to waist level to indicate something small.,491,2,43,2
2054,Touch your fingertips together to emphasize the small size.,491,3,16,4
2055,Lower your non-dominant hand to show the concept of smallness.,491,4,28,0
2056,"Use dominant hand to sign ""small"" by touching the tip of the thumb to the tip of the index finger.",492,1,35,5
2057,"Use non-dominant hand to sign ""thing"" by forming a flat hand and tapping the wrist of the dominant hand.",492,2,14,1
2058,"Bring both hands together, palms facing each other, and move them away from each other to show a small object.",492,3,1,0
2059,Tilt head slightly to the side to emphasize the concept of something small.,492,4,30,12
2060,Begin with the dominant hand making a gripping motion near the chin,493,1,87,11
2061,Bring the hand up and make a squeezing motion in front of the chest,493,2,44,4
2062,"With the non-dominant hand, make a pinching motion",493,3,14,7
2063,"Bring both hands together in front of the body, making a small space between them",493,4,44,0
2064,"Begin with hands in the shape of closed fists near the chest, representing a bud.",494,1,57,1
2065,"Open both hands and move them downwards, away from the body, to show the bud falling off.",494,2,2,0
2066,Twist both hands as they move downwards to emphasize the action.,494,3,46,2
2067,Continue the downward movement until the hands are fully extended towards the ground.,494,4,88,4
2068,Extend your dominant hand in front of you with palm facing down.,495,1,80,4
2069,Use your non-dominant hand to tap the wrist of your dominant hand twice.,495,2,12,0
2070,"Move your dominant hand downwards, then bring it back up in a swooping motion.",495,3,84,3
2071,Point your index finger towards the side while keeping your hand in a closed fist.,495,4,64,4
2072,Tap your temple with your index finger twice.,495,5,20,0
2073,Bring your hand down to chest level.,495,6,82,5
2074,Open your hand into a flat palm facing upwards.,495,7,98,3
2075,Move your hand upwards and slightly to the side in a gentle arc motion.,495,8,54,7
2076,Use your dominant hand to make a 'K' handshape while tapping your forehead with your index finger.,496,1,60,0
2077,Move your hand down in a slight curve while tilting your head slightly to the left.,496,2,6,7
2078,Bring your hand back up to your forehead and repeat the tapping motion.,496,3,84,2
2079,"Make a 'C' handshape with your dominant hand and place it on your non-dominant shoulder, moving it down slightly.",496,4,4,2
2080,"Start with both hands in a flat, open position in front of the body.",497,1,72,3
2081,"Bring the hands up to chest level, palms facing down and fingers slightly bent.",497,2,82,4
2082,Rotate both hands outward while keeping the palms facing down.,497,3,89,3
2083,Spread the fingers apart and move the hands away from the body in a fluid motion.,497,4,2,2
2084,"Start with both hands in fists at chest level, palms facing down.",498,1,56,0
2085,"Open both hands and extend fingers, moving hands apart slightly while lifting them up to head level.",498,2,86,5
2086,"Cross both hands in front of chest, palms facing inwards.",498,3,79,1
2087,"Extend both hands in front with palms facing upwards, fingers wiggling slightly.",498,4,11,3
2088,"Bring both hands back to chest level, palms facing inwards.",498,5,79,3
2089,"Make a circling motion with both hands in front of chest, palms facing down.",498,6,33,1
2090,"Extend both hands outwards to the sides, palms facing down.",498,7,94,2
2091,"Close both hands into fists at chest level, palms facing inwards.",498,8,52,2
2092,"Place both hands on either side of the chest, palms facing inwards.",499,1,79,1
2093,"Bring both hands downwards, crossing over each other at the waist.",499,2,46,5
2094,Open both hands and extend arms out in front of the body.,499,3,23,3
2095,Close both hands into fists and bring them back to the chest.,499,4,83,0
2096,"Place both hands on either side of the body, palms facing inwards, and move them upwards in a zig-zag motion.",500,1,63,1
2097,"Bring both hands together in front of the body, fingers extended and slightly apart, and move them upwards in a straight line.",500,2,44,5
2098,"Repeat the motion of bringing both hands together and moving them upwards in a straight line, emphasizing the motion with a double flick of the wrists.",500,3,3,5
2099,"Touch the fingertips of both hands together in front of the body, then open them into a plus sign while moving them upwards slightly.",500,4,92,1
2100,"Close the plus sign into a fist with the thumb extended upwards, then reopen the hand into a plus sign while moving it upwards.",500,5,92,1
2101,"Repeat the motion of closing and opening the hand into a plus sign while moving it upwards, emphasizing the motion with a double flick of the wrist.",500,6,92,2
2102,"Starting with both hands in a flat position, bring them together in front of the chest with fingers pointing downwards.",501,1,71,6
2103,"Move the right hand slightly forward and downwards, while the left hand stays in place.",501,2,81,6
2104,"Bring the right hand back up to meet the left hand, forming a comma shape with the hands.",501,3,67,1
2105,Hold the comma shape for a moment before releasing.,501,4,73,1
2106,"Start with both hands in fists near your shoulders, palms facing down.",502,1,57,2
2107,"Open both hands and move them towards your chest, as if pulling something towards you.",502,2,22,1
2108,"Rotate both hands so that the palms are facing up, and bring them close to your chest.",502,3,21,3
2109,"Extend both hands forward, as if reaching out towards something.",502,4,22,1
2110,Close both hands into fists and bring them back towards your chest.,502,5,83,4
2111,"Open both hands and move them outwards and downwards, as if releasing something.",502,6,22,0
2112,"Start with both hands in a closed fist, palms facing towards you, and bring them up towards your chest.",503,1,17,4
2113,"Open your hands into a flat position, with palms facing upwards, and move them outwards and upwards in a circular motion.",503,2,63,4
2114,"Bring both hands back to your chest, palms facing inwards, and move them outwards and upwards in a linear motion.",503,3,63,4
