,sentence,word_index,sentence_index,l1_label,l2_label
1410,"Bring both hands back down to starting position, emphasizing the size and scale of the mountains.",319,3,16,0
1411,"Finally, gesture with both hands to portray the peaks and valleys of the mountain range.",319,4,88,15
1412,Place dominant hand near face with extended index finger pointing upwards.,320,1,66,3
1413,"Bring non-dominant hand to dominant hand, creating a closed fist around the index finger.",320,2,3,6
1414,"Move hands away from face quickly, as if indicating danger.",320,3,22,0
1415,Return hands to starting position.,320,4,16,1
1416,Hands form the sign for 'ice' by placing the fingers of one hand on top of the other and moving them in a downward motion.,321,1,12,0
1417,Hands then move to the side of the body to symbolize cold temperatures.,321,2,18,2
1418,Hands return to the front and form the sign for 'freeze' by closing the fingers into a fist and moving them in a quick motion towards the body.,321,3,80,3
1419,Head tilts slightly downwards to emphasize the action of freezing.,321,4,9,1
1420,"Start with the dominant hand in the ""G"" handshape, palm facing down",322,1,83,1
1421,Move the dominant hand forward in a walking motion,322,2,3,0
1422,"Simultaneously, move the non-dominant hand in a similar walking motion",322,3,3,0
1423,Finish the motion with both hands slightly above waist level,322,4,31,1
1424,Form the letter 'G' with your dominant hand.,323,1,39,2
1425,"Place your non-dominant hand under your dominant hand, palm facing up.",323,2,98,0
1426,Move your dominant hand in a circular motion above your non-dominant hand.,323,3,98,2
1427,Bring your dominant hand back to starting position.,323,4,53,2
1428,Tap your non-dominant hand with your dominant hand.,323,5,98,6
1429,"Begin with both hands in a closed ""C"" shape in front of the chest.",324,1,29,4
1430,"Move both hands downwards and outwards, keeping them in the ""C"" shape.",324,2,51,3
1431,Rotate both hands so that the palms are facing upwards.,324,3,99,3
1432,"Move both hands in a zigzag motion to the right, as if indicating something going in a certain direction.",324,4,22,0
1433,"Start with both hands open and fingers together, palms facing down.",325,1,14,5
1434,"Bring both hands together in front of the chest, then quickly separate them outward to the sides.",325,2,94,2
1435,"Move both hands in a circular motion in front of the body, starting from the center and moving outward.",325,3,5,2
1436,"End with both hands open and palms facing up, slightly above shoulder level.",325,4,60,5
1437,"Start with both hands in a closed fist, palms facing down, at chest level.",326,1,10,3
1438,Open both hands and move them in a circular motion away from each other.,326,2,71,4
1439,"Bring both hands back together in a clasping motion, palms facing inwards.",326,3,74,1
1440,"Finish by moving both hands outwards in a spreading motion, as if dispersing something.",326,4,22,7
1441,"Start with hands crossed over chest, palms facing inwards",327,1,74,2
1442,Open hands and bring them outwards while making a circular motion,327,2,56,8
1443,Bring hands towards chest in a cradling motion,327,3,77,6
1444,Tilt head slightly to the side,327,4,86,3
1445,"Bring hands back to starting position, palms facing inwards",327,5,53,7
1446,"Start with hands in fists, palms facing inwards, at chest level.",328,1,76,0
1447,"Open hands and bring them together in front of chest, fingers pointing towards each other.",328,2,40,5
1448,"Move hands apart slightly, with fingers still pointing towards each other.",328,3,66,1
1449,"Close hands into fists again, with palms facing inwards, at chest level.",328,4,1,4
1450,Raise arms slightly and tilt head slightly to the side.,328,5,86,0
1451,"Bring hands together in front of chest again, fingers pointing towards each other.",328,6,40,5
1452,"Hold out both hands, palms facing up, and bring them together in front of chest.",329,1,49,10
1453,"Open both hands and move them outward, fingers slightly curved.",329,2,56,8
1454,Bring both hands back together and touch fingertips.,329,3,36,1
1455,"Bring both hands to chin level, with fingertips touching lips.",329,4,36,0
1456,"Move both hands away from face in a gentle, flowing motion, palms facing outward.",329,5,95,0
1457,Relax hands by sides.,329,6,50,7
1458,"Start with both hands flat, palms facing down, and bring them together in front of your chest.",330,1,7,1
1459,"Move both hands outwards and upwards, as if pushing something away.",330,2,22,1
1460,Make a C shape with your dominant hand and tap it on the top of your non-dominant hand twice.,330,3,98,6
1461,"Finish by bringing both hands back to your chest, palms facing down.",330,4,59,1
1462,"Start with both hands at chest level, palms facing each other",331,1,76,3
1463,"Move both hands outward and parallel to each other, keeping them straight",331,2,0,1
1464,Bring hands back to chest level,331,3,4,6
1465,"Repeat the outward motion to emphasize the concept of ""straightness""",331,4,55,2
1466,Start with both hands in a closed fist at chest level.,332,1,10,1
1467,"Extend both hands forward, palms facing down, in a sweeping motion.",332,2,84,1
1468,Bring both hands back to the starting position at chest level.,332,3,53,5
1469,Open both hands and spread fingers outwards.,332,4,46,2
1470,Move both hands apart in a fluid motion to either side.,332,5,8,1
1471,Begin with your dominant hand in a relaxed open position near your chest.,333,1,21,6
1472,Move your dominant hand quickly in a forward motion away from your body.,333,2,21,3
1473,Close your non-dominant hand into a fist and extend it outwards in the same direction as your dominant hand.,333,3,98,4
1474,Bring both hands back towards your body in a swift motion.,333,4,77,0
1475,Open both hands and move them quickly in a circular motion in front of your body.,333,5,5,1
1476,Point to the past behind the shoulder with the index finger.,334,1,11,1
1477,Move the hand in a backward motion.,334,2,47,5
1478,Tilt the head slightly to the side while performing the hand movement.,334,3,86,8
1479,Complete the sign with a nod of acknowledgment.,334,4,80,4
1480,"Start with hands together, palms facing each other.",335,1,2,2
1481,Move hands apart while wiggling fingers.,335,2,8,1
1482,"Bring hands back together, palms facing each other.",335,3,40,3
1483,"Separate hands again, this time moving them further apart.",335,4,72,3
1484,"Finish with hands extended outwards, palms facing away from each other.",335,5,71,0
1485,Begin with hands in neutral position in front of chest.,336,1,43,1
1486,Move hands outward and upward in a circular motion.,336,2,82,1
1487,Bring hands back to neutral position.,336,3,43,3
1488,Rotate wrists outward while moving hands downward.,336,4,25,4
1489,End with hands in neutral position at sides.,336,5,43,0
1490,"Raise both hands above head, fingers slightly spread.",337,1,19,1
1491,Flick fingers rapidly as if raindrops are falling.,337,2,75,2
1492,"Move hands quickly from side to side in a zig-zag motion, resembling lightning.",337,3,18,2
1493,Clap hands together sharply to indicate thunder.,337,4,88,23
1494,"Start with hands at chest height, palms facing inwards.",338,1,74,3
1495,Extend both hands forward with palms still facing inwards.,338,2,84,0
1496,Rotate both hands downwards.,338,3,51,5
1497,Bring both hands back to chest height with palms facing inwards.,338,4,74,1
1498,"Handshape: “G” handshape formed with both hands, palms facing towards the body, touching at the fingertips, then moving upward in a circular motion.",339,1,77,0
1499,"Handshape: Open hands with palms facing towards the body, fingers spread apart, moving upwards diagonally in a smooth motion.",339,2,46,0
1500,"Handshape: “P” handshape formed with both hands, palms facing towards the body, touching at the fingertips, then moving upwards in a straight line.",339,3,62,1
1501,"Handshape: Closed fists with thumbs pointing upwards, moving upwards in a straight line with slight bouncing motion.",339,4,62,1
1502,"Handshape: “L” handshape formed with both hands, palms facing forward, moving upwards in a zigzag motion like climbing a mountain.",339,5,84,0
1503,Handshape: “Finger spelling” the letters G-I-P-F-E-L in German sign language alphabet in a fluid motion.,339,6,88,4
1504,"Handshape: Both hands forming a flat surface, moving upwards and slightly apart to signify reaching the summit or peak.",339,7,88,2
1505,"Start with both hands open in front of you, palms facing each other.",340,1,2,1
1506,"Move hands in a smooth, gliding motion towards each other.",340,2,28,3
1507,Close hands into fists as they come together.,340,3,1,3
1508,"Open hands back up and move them apart in a swift, straight motion.",340,4,62,0
1509,"Hands in flat, horizontal position, palms facing down, move quickly from side to side in front of the body to represent slippery surface.",341,1,18,0
1510,Hands make a slicing motion in the air to show the ice forming.,341,2,85,2
1511,Hands come together and then spread apart quickly to depict the slippery nature of ice.,341,3,8,3
1512,"Head tilts slightly to the side while hands continue quick, slicing motions to emphasize the dangerous aspect of icy conditions.",341,4,9,1
1513,"Place your dominant hand flat against your chest, fingers spread out.",342,1,98,3
1514,Rotate your hand in a circular motion while keeping it against your chest.,342,2,21,3
1515,"Bring your non-dominant hand up to your chin, palm facing towards you, and move it away from your face in a sweeping motion.",342,3,21,4
1516,Repeat the circular motion with your dominant hand against your chest.,342,4,98,2
1517,"Bring both hands together in front of you, palms facing each other, and close them together as if forming the shape of a ball.",342,5,40,0
1518,"Spread your hands apart, keeping your palms facing each other, to convey the concept of belief or faith.",342,6,28,1
1519,"Start with hands in front of chest, palms facing each other.",343,1,2,3
1520,"Bring hands together and touch thumbs, then separate them quickly.",343,2,94,1
1521,"Move hands simultaneously to the sides at shoulder level, palms facing down.",343,3,20,0
1522,"Repeat the movement a few times, keeping hands parallel to each other.",343,4,68,1
